RPM,COOLANT_TEMP,MAF,THROTTLE_POS,INTAKE_TEMP,TIMING_ADVANCE,ENGINE_LOAD,ELM_VOLTAGE,SPEED,O2_S1_WR_CURRENT,O2_S5_WR_CURRENT,O2_B2S2,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2
2101.25,100,37.75,25.88235294117647,32,21.0,60.3921568627451,13.7,82.0,-0.02734375,0.0,0.48,0.0,1.5625
2097.0,100,38.75,25.88235294117647,32,21.0,60.3921568627451,13.7,82.0,0.015625,-0.00390625,0.48,0.78125,0.78125
2123.25,100,39.25,25.88235294117647,32,21.0,61.1764705882353,13.7,83.0,-0.0390625,0.0078125,0.48,-0.78125,0.78125
2126.25,100,38.0,25.88235294117647,32,21.5,60.3921568627451,13.7,85.0,-0.0234375,0.0,0.48,-0.78125,2.34375
1912.75,100,35.5,25.88235294117647,32,18.0,66.66666666666667,13.7,85.0,0.01953125,-0.0078125,0.48,1.5625,1.5625
1656.25,100,34.75,26.666666666666668,32,14.0,72.94117647058823,13.6,86.0,-0.03125,-0.00390625,0.48,2.34375,2.34375
1727.25,100,35.5,26.666666666666668,32,15.0,70.58823529411765,13.7,86.0,0.0078125,0.0,0.48,1.5625,4.6875
1748.5,100,35.25,26.666666666666668,32,15.5,69.80392156862744,13.7,87.0,-0.03125,-0.04296875,0.48,0.78125,5.46875
1763.75,100,35.25,27.058823529411764,32,15.5,69.41176470588235,13.7,87.0,0.0078125,0.01953125,0.48,3.125,4.6875
1778.5,100,36.0,27.058823529411764,32,15.5,69.41176470588235,13.7,88.0,0.03515625,-0.01171875,0.48,3.90625,5.46875
1785.25,100,35.75,27.058823529411764,32,15.5,69.01960784313725,13.7,88.0,0.015625,0.01953125,0.48,3.125,7.03125
1815.0,100,36.5,27.058823529411764,32,16.5,68.23529411764706,13.6,90.0,-0.02734375,-0.01171875,0.485,2.34375,6.25
1821.25,100,37.25,27.45098039215686,32,15.5,69.80392156862744,13.7,91.0,0.0078125,-0.00390625,0.485,3.90625,5.46875
1831.5,100,37.75,27.45098039215686,32,17.0,67.84313725490196,13.7,91.0,-0.015625,0.0,0.48,2.34375,6.25
1831.5,100,37.25,27.45098039215686,32,17.0,68.23529411764706,13.7,92.0,-0.01171875,0.0078125,0.48,2.34375,6.25
1813.25,100,37.5,27.84313725490196,32,16.5,69.80392156862744,13.6,92.0,0.00390625,-0.015625,0.48,3.90625,4.6875
1810.25,100,37.0,27.45098039215686,32,15.5,69.01960784313725,13.7,92.0,-0.03125,-0.05859375,0.48,0.78125,4.6875
1779.75,100,37.25,27.45098039215686,32,16.5,69.41176470588235,13.7,93.0,-0.0625,-0.015625,0.485,0.78125,4.6875
1801.0,100,37.0,27.84313725490196,32,15.5,70.98039215686275,13.7,93.0,0.02734375,0.0078125,0.48,3.125,3.90625
1801.0,100,36.5,27.058823529411764,32,17.0,67.45098039215686,13.7,95.0,0.00390625,-0.0390625,0.485,2.34375,3.125
1764.5,100,34.25,26.274509803921568,32,18.0,66.66666666666667,13.7,95.0,-0.03515625,-0.015625,0.485,0.78125,3.125
1771.0,100,33.5,26.274509803921568,32,18.0,66.27450980392157,13.7,96.0,0.0,0.03125,0.485,0.78125,3.90625
1785.75,100,34.0,25.88235294117647,32,18.0,66.27450980392157,13.7,96.0,-0.0390625,0.00390625,0.485,2.34375,4.6875
1786.25,100,34.25,26.274509803921568,32,18.5,66.27450980392157,13.7,96.0,0.0390625,0.0,0.485,3.125,3.125
1798.0,100,33.0,25.098039215686274,32,19.5,62.35294117647059,13.7,97.0,-0.07421875,-0.0390625,0.485,0.0,3.125
1806.5,100,33.0,25.098039215686274,31,21.0,61.1764705882353,13.6,97.0,-0.00390625,-0.01953125,0.485,2.34375,3.125
1812.5,100,33.25,25.49019607843137,31,21.0,61.96078431372549,13.7,97.0,0.0234375,0.01953125,0.485,2.34375,2.34375
1821.25,100,33.25,25.098039215686274,31,21.0,61.568627450980394,13.7,98.0,-0.0234375,-0.01953125,0.485,0.78125,1.5625
1827.25,100,33.25,25.098039215686274,31,21.0,61.96078431372549,13.7,98.0,-0.03125,0.015625,0.485,0.78125,3.125
1834.5,100,33.5,25.098039215686274,31,21.0,60.78431372549019,13.7,98.0,-0.01953125,-0.03515625,0.485,1.5625,1.5625
1841.25,100,33.5,24.705882352941178,31,21.5,58.8235294117647,13.7,100.0,-0.03515625,-0.07421875,0.485,0.78125,0.78125
1851.0,100,31.0,24.313725490196077,31,22.5,58.03921568627451,13.6,100.0,-0.0078125,-0.0078125,0.485,0.0,1.5625
1853.0,100,32.0,24.313725490196077,31,24.0,57.254901960784316,13.7,100.0,0.00390625,0.0,0.485,1.5625,0.78125
1855.25,100,31.0,23.529411764705884,31,24.5,55.68627450980392,13.7,100.0,-0.04296875,-0.03515625,0.485,0.78125,0.0
1865.75,100,30.5,23.529411764705884,31,22.5,54.509803921568626,13.7,101.0,-0.0234375,0.01953125,0.485,0.0,0.78125
1871.75,100,29.75,23.137254901960784,31,23.0,54.11764705882353,13.7,101.0,-0.00390625,0.03125,0.485,0.0,0.78125
1874.25,100,30.5,23.137254901960784,31,23.0,54.11764705882353,13.7,101.0,0.0078125,0.00390625,0.485,2.34375,0.0
1882.75,100,30.0,23.529411764705884,31,22.5,53.72549019607843,13.7,101.0,0.03125,-0.01953125,0.485,2.34375,0.78125
1884.75,100,30.75,23.529411764705884,31,22.5,54.11764705882353,13.7,101.0,-0.05078125,0.0,0.485,1.5625,0.0
1885.25,100,21.75,19.215686274509803,31,10.5,38.431372549019606,13.7,101.0,-0.12109375,-0.1328125,0.485,-2.34375,-1.5625
1879.75,100,9.75,15.294117647058824,31,9.5,20.392156862745097,13.7,101.0,-0.14453125,-0.17578125,0.485,-5.46875,-6.25
1871.25,100,9.25,14.901960784313726,31,6.0,16.862745098039216,13.7,101.0,0.04296875,0.03125,0.485,0.0,0.0
1864.5,99,9.5,14.901960784313726,32,-1.0,16.862745098039216,13.6,100.0,1.55078125,1.4453125,0.485,0.0,0.0
1847.5,99,9.25,14.901960784313726,32,-1.0,16.862745098039216,13.6,98.0,2.41015625,2.18359375,0.425,0.0,0.0
1833.25,99,8.75,14.509803921568627,32,-1.0,16.470588235294116,13.7,98.0,2.46484375,2.26953125,0.43,0.0,0.0
1817.0,99,8.5,14.509803921568627,32,-1.0,16.470588235294116,13.7,97.0,2.29296875,2.53515625,0.435,0.0,0.0
1799.75,99,9.0,14.509803921568627,32,-1.0,17.254901960784313,13.7,96.0,2.47265625,2.3984375,0.435,0.0,0.0
1790.0,99,8.75,14.509803921568627,32,-1.5,16.862745098039216,13.6,96.0,2.29296875,2.63671875,0.435,0.0,0.0
1779.75,99,8.5,14.509803921568627,32,-1.5,16.470588235294116,13.7,95.0,2.37890625,2.47265625,0.435,0.0,0.0
1756.5,99,8.5,14.901960784313726,32,-1.5,17.254901960784313,13.6,95.0,2.3671875,2.4609375,0.435,0.0,0.0
1746.75,99,8.5,14.509803921568627,32,-1.5,17.254901960784313,13.7,93.0,2.45703125,2.6328125,0.435,0.0,0.0
1735.0,99,8.5,14.509803921568627,32,-1.5,17.254901960784313,13.7,93.0,2.53515625,2.55078125,0.435,0.0,0.0
1719.75,99,8.25,14.509803921568627,32,-1.5,16.862745098039216,13.7,92.0,2.296875,2.3828125,0.435,0.0,0.0
1708.75,99,8.25,14.509803921568627,32,-1.5,16.862745098039216,13.7,91.0,2.53125,2.47265625,0.435,0.0,0.0
1694.25,99,8.5,14.509803921568627,32,-2.5,17.254901960784313,13.6,90.0,2.55859375,2.5703125,0.435,0.0,0.0
1647.25,99,8.0,14.509803921568627,32,-2.5,17.647058823529413,13.6,87.0,2.41015625,2.41015625,0.435,0.0,0.0
1600.25,99,7.5,14.117647058823529,32,-3.0,18.431372549019606,13.7,85.0,2.4375,2.5,0.435,0.0,0.0
1558.75,99,7.5,14.117647058823529,32,-3.0,18.03921568627451,13.7,82.0,2.3984375,2.41015625,0.435,0.0,0.0
1471.5,99,7.0,14.117647058823529,32,-5.5,20.0,13.7,81.0,2.3984375,2.5,0.435,0.0,0.0
1030.75,99,5.25,12.941176470588236,32,-4.0,21.176470588235293,13.6,80.0,2.31640625,2.140625,0.435,0.0,0.0
1146.0,99,5.25,12.941176470588236,32,6.5,18.03921568627451,13.7,78.0,0.23046875,0.14453125,0.43,0.0,0.0
1306.75,99,6.0,13.72549019607843,32,10.5,17.647058823529413,13.7,78.0,-0.1171875,-0.13671875,0.43,0.0,0.0
1403.75,99,6.75,13.72549019607843,32,13.5,18.03921568627451,13.7,77.0,-0.2265625,-0.1015625,0.43,0.0,0.0
1384.75,99,6.75,13.72549019607843,32,11.0,18.823529411764707,13.6,76.0,-0.1484375,-0.1171875,0.425,0.0,0.0
1372.5,98,6.75,13.72549019607843,32,10.5,19.215686274509803,13.7,76.0,-0.109375,-0.15234375,0.43,1.5625,1.5625
1343.25,98,6.5,13.72549019607843,32,12.0,18.431372549019606,13.7,76.0,-0.234375,-0.25,0.43,0.78125,0.0
1353.75,98,6.25,13.72549019607843,32,13.5,17.647058823529413,13.7,76.0,-0.21484375,-0.17578125,0.425,0.0,1.5625
1393.25,98,7.0,13.72549019607843,32,10.5,18.823529411764707,13.6,75.0,-0.1796875,-0.19921875,0.43,0.78125,1.5625
1390.75,98,6.25,13.72549019607843,32,11.0,18.823529411764707,13.7,73.0,-0.21875,-0.20703125,0.43,0.0,0.78125
1371.25,98,6.25,13.72549019607843,32,12.0,18.431372549019606,13.7,73.0,-0.26171875,-0.26953125,0.425,-0.78125,-0.78125
1376.25,98,6.5,13.72549019607843,32,12.5,18.03921568627451,13.7,73.0,-0.1953125,-0.234375,0.43,-0.78125,-0.78125
1367.75,98,6.75,13.72549019607843,32,12.0,18.823529411764707,13.6,73.0,-0.1328125,-0.14453125,0.43,0.0,0.0
1363.5,98,6.75,13.72549019607843,32,11.0,18.823529411764707,13.7,73.0,-0.16796875,-0.1484375,0.43,0.78125,0.78125
1378.0,97,11.75,16.470588235294116,32,28.5,28.235294117647058,13.6,72.0,-0.3046875,-0.3203125,0.425,-2.34375,-3.125
1560.5,97,19.75,18.823529411764707,32,23.0,43.92156862745098,13.7,73.0,-0.19140625,-0.21875,0.51,-6.25,-7.8125
1643.0,97,19.5,18.823529411764707,32,33.5,41.1764705882353,13.7,73.0,0.05859375,0.0546875,0.525,0.0,-3.125
1653.25,97,19.25,18.823529411764707,32,33.5,41.1764705882353,13.7,75.0,0.0078125,0.0,0.52,2.34375,0.0
1668.5,97,19.5,19.215686274509803,32,32.0,42.35294117647059,13.7,75.0,-0.11328125,-0.09375,0.53,2.34375,0.0
1679.5,97,20.25,19.215686274509803,32,30.0,43.92156862745098,13.7,76.0,-0.11328125,-0.09765625,0.54,1.5625,0.0
1395.25,97,18.5,19.215686274509803,32,23.0,50.19607843137255,13.7,76.0,-0.046875,-0.12109375,0.535,3.90625,0.0
1414.75,97,18.0,18.823529411764707,32,24.0,49.80392156862745,13.7,76.0,-0.14453125,-0.08984375,0.545,2.34375,-0.78125
1425.0,97,18.75,18.823529411764707,32,24.0,49.01960784313726,13.7,76.0,-0.08984375,-0.06640625,0.54,1.5625,-0.78125
1431.25,97,18.75,19.215686274509803,32,24.0,49.01960784313726,13.7,77.0,-0.09375,-0.09765625,0.545,1.5625,-1.5625
1434.75,97,19.0,19.215686274509803,32,24.5,49.411764705882355,13.7,77.0,-0.0546875,-0.0078125,0.545,0.0,-0.78125
1446.5,97,19.5,19.607843137254903,31,24.5,50.588235294117645,13.7,77.0,0.0,0.046875,0.535,0.78125,0.78125
1455.0,96,19.25,19.607843137254903,31,25.5,50.588235294117645,13.7,78.0,0.0234375,0.02734375,0.535,0.78125,1.5625
1462.25,96,19.25,19.607843137254903,31,25.5,49.80392156862745,13.7,78.0,-0.00390625,-0.01953125,0.535,3.125,0.0
1471.5,96,19.75,19.607843137254903,31,25.5,49.411764705882355,13.7,78.0,-0.0546875,0.0234375,0.53,1.5625,2.34375
1481.25,96,19.75,19.607843137254903,31,26.0,49.01960784313726,13.7,80.0,-0.02734375,-0.02734375,0.535,0.78125,2.34375
1484.75,96,11.5,15.686274509803921,31,5.0,37.254901960784316,13.7,80.0,-0.06640625,-0.1328125,0.535,0.0,-1.5625
1489.75,96,7.5,14.117647058823529,31,14.0,20.784313725490197,13.8,80.0,-0.23046875,-0.10546875,0.54,-6.25,-3.125
1492.25,96,7.5,14.117647058823529,31,10.5,18.823529411764707,13.6,80.0,-0.0390625,0.02734375,0.535,-7.03125,-2.34375
1480.5,96,7.25,14.117647058823529,32,-4.0,18.431372549019606,13.7,80.0,0.09375,-0.01953125,0.535,0.0,0.0
1469.0,96,7.25,14.117647058823529,32,-4.0,18.431372549019606,13.7,78.0,1.5078125,1.82421875,0.535,0.0,0.0
1463.0,96,7.25,14.117647058823529,32,0.0,18.431372549019606,13.7,78.0,2.2890625,2.15234375,0.46,0.0,0.0
1453.75,96,8.75,14.901960784313726,32,40.5,20.784313725490197,13.7,78.0,0.51953125,0.25390625,0.44,0.0,0.0
1478.25,96,13.0,16.470588235294116,32,30.5,30.19607843137255,13.7,78.0,-0.34375,-0.31640625,0.435,0.0,0.0
1556.25,96,13.75,16.862745098039216,32,37.5,32.15686274509804,13.6,78.0,-0.2421875,-0.26953125,0.435,-1.5625,-2.34375
1568.5,96,13.25,16.862745098039216,32,38.0,31.372549019607842,13.7,78.0,-0.09375,-0.12109375,0.435,0.0,-2.34375
1569.75,96,13.25,16.862745098039216,32,37.5,31.764705882352942,13.7,78.0,-0.09375,-0.109375,0.435,0.78125,-2.34375
1575.75,96,14.0,16.862745098039216,32,36.5,32.549019607843135,13.7,78.0,-0.1328125,-0.12109375,0.435,0.78125,-2.34375
1586.25,96,15.25,17.254901960784313,32,36.0,34.11764705882353,13.6,78.0,-0.1015625,-0.0859375,0.435,0.78125,-1.5625
1630.75,96,20.5,19.607843137254903,32,32.0,42.745098039215684,13.7,80.0,-0.17578125,-0.16796875,0.46,-0.78125,-2.34375
1578.75,96,21.25,20.0,32,22.5,47.84313725490196,13.7,80.0,0.0546875,0.03125,0.505,3.90625,1.5625
1492.75,96,20.75,20.392156862745097,31,23.0,51.76470588235294,13.7,80.0,-0.05859375,-0.078125,0.505,4.6875,1.5625
1495.25,96,20.75,20.0,31,23.0,50.98039215686274,13.7,81.0,-0.1171875,-0.078125,0.52,3.90625,1.5625
1500.75,96,20.75,20.392156862745097,31,23.0,52.15686274509804,13.7,81.0,-0.0859375,-0.078125,0.53,2.34375,0.78125
1518.5,96,21.0,20.0,31,23.0,51.372549019607845,13.7,81.0,-0.13671875,-0.12890625,0.535,1.5625,0.78125
1526.25,96,21.0,20.0,31,24.0,51.76470588235294,13.7,82.0,-0.15234375,-0.15625,0.535,0.0,-0.78125
1531.75,96,21.0,20.0,31,24.5,50.98039215686274,13.7,82.0,-0.09765625,-0.1015625,0.535,-0.78125,-1.5625
1533.0,96,20.75,20.0,31,24.5,50.588235294117645,13.7,82.0,-0.0859375,-0.08203125,0.535,-0.78125,-0.78125
1547.75,96,21.25,20.0,31,24.5,50.588235294117645,13.7,83.0,-0.08984375,-0.11328125,0.54,-0.78125,-1.5625
1555.0,96,21.0,20.0,31,24.5,50.588235294117645,13.7,83.0,-0.02734375,-0.109375,0.54,-1.5625,-2.34375
1565.5,96,21.25,20.0,31,27.0,50.588235294117645,13.7,83.0,0.0,-0.01171875,0.54,-2.34375,-2.34375
1565.5,96,21.75,20.0,31,26.0,50.98039215686274,13.7,85.0,0.00390625,0.01953125,0.54,-0.78125,-1.5625
1574.0,96,21.75,20.0,31,27.0,49.80392156862745,13.7,85.0,0.0,-0.01953125,0.535,-0.78125,-3.125
1581.25,96,20.25,19.607843137254903,31,27.5,47.84313725490196,13.7,85.0,-0.046875,0.01171875,0.535,-3.125,-1.5625
1595.25,96,17.5,18.03921568627451,31,19.5,40.0,13.7,85.0,-0.0625,-0.078125,0.54,-3.125,-3.90625
1589.75,96,8.0,14.509803921568627,31,14.0,23.529411764705884,13.7,85.0,-0.0703125,-0.01953125,0.54,-5.46875,-6.25
1574.0,96,8.0,14.117647058823529,31,18.0,18.431372549019606,13.7,85.0,-0.06640625,0.00390625,0.54,-7.8125,-4.6875
1580.0,95,7.75,14.117647058823529,31,3.0,18.03921568627451,13.7,85.0,0.04296875,0.0703125,0.535,0.0,0.0
1577.0,95,8.0,14.117647058823529,31,-3.0,18.431372549019606,13.7,85.0,1.40234375,1.1953125,0.535,0.0,0.0
1567.25,95,7.75,14.117647058823529,31,-3.0,18.03921568627451,13.7,83.0,2.05078125,2.4609375,0.49,0.0,0.0
1554.5,95,7.75,14.117647058823529,31,-3.0,18.431372549019606,13.7,83.0,2.47265625,2.19140625,0.45,0.0,0.0
1536.75,95,7.25,14.117647058823529,31,-3.0,18.03921568627451,13.7,82.0,2.4765625,2.35546875,0.445,0.0,0.0
1503.75,95,7.25,13.72549019607843,31,-3.0,17.647058823529413,13.7,78.0,2.4609375,2.27734375,0.44,0.0,0.0
1441.0,95,7.0,13.72549019607843,31,-4.0,18.431372549019606,13.7,75.0,2.4296875,2.328125,0.44,0.0,0.0
1379.25,95,6.5,13.72549019607843,31,-4.5,18.823529411764707,13.6,72.0,2.52734375,2.21484375,0.435,0.0,0.0
1304.25,95,6.25,13.72549019607843,31,-4.5,18.823529411764707,13.6,68.0,2.5390625,2.234375,0.435,0.0,0.0
903.25,95,5.25,13.333333333333334,31,-1.5,21.96078431372549,13.7,65.0,1.8359375,1.6484375,0.435,0.0,0.0
975.25,95,5.25,12.941176470588236,31,3.5,22.352941176470587,13.7,62.0,0.4140625,0.046875,0.43,0.0,0.0
1052.75,95,5.25,12.941176470588236,31,10.5,21.176470588235293,13.6,60.0,-0.16015625,-0.24609375,0.43,0.0,0.0
1096.75,95,5.5,13.333333333333334,32,13.5,20.392156862745097,13.7,58.0,-0.3046875,-0.328125,0.43,0.0,0.0
1088.25,95,5.25,12.941176470588236,32,19.5,20.0,13.6,57.0,-0.203125,-0.1484375,0.43,0.0,0.0
1066.75,95,5.25,12.941176470588236,32,21.0,20.0,13.7,56.0,-0.1171875,-0.12109375,0.43,1.5625,1.5625
1064.25,95,4.75,12.941176470588236,32,27.0,19.215686274509803,13.7,56.0,-0.16796875,-0.1953125,0.43,1.5625,0.78125
1068.0,95,5.0,12.941176470588236,32,23.0,19.607843137254903,13.7,56.0,-0.234375,-0.234375,0.43,1.5625,0.0
1060.75,95,5.0,12.941176470588236,32,21.5,19.607843137254903,13.7,56.0,-0.1875,-0.18359375,0.43,1.5625,0.78125
1323.0,95,34.25,26.274509803921568,32,9.0,70.19607843137256,13.7,57.0,-0.0546875,0.015625,0.43,3.90625,5.46875
1868.75,95,40.5,34.90196078431372,31,15.0,69.41176470588235,13.7,58.0,0.05859375,-0.01953125,0.43,7.8125,9.375
2058.5,95,43.0,34.509803921568626,31,16.5,68.62745098039215,13.7,60.0,-0.1796875,-0.15234375,0.505,4.6875,6.25
2067.25,95,43.75,33.333333333333336,31,16.5,67.84313725490196,13.6,61.0,-0.08984375,-0.09765625,0.53,3.125,5.46875
2061.75,95,41.75,31.764705882352942,30,18.0,70.19607843137256,13.7,63.0,-0.19140625,-0.23046875,0.535,0.0,1.5625
2075.0,94,41.0,27.84313725490196,30,19.5,67.84313725490196,13.7,65.0,-0.08984375,-0.1328125,0.54,-2.34375,0.0
2052.0,94,41.0,27.45098039215686,30,21.5,66.66666666666667,13.6,65.0,0.03125,0.0,0.535,-0.78125,0.78125
2051.25,94,42.0,27.45098039215686,30,21.5,67.05882352941177,13.7,67.0,0.0,0.03125,0.53,0.0,0.78125
2064.75,94,42.0,27.45098039215686,30,21.0,67.45098039215686,13.7,68.0,0.0,0.015625,0.53,0.0,3.125
2080.5,94,42.75,27.84313725490196,30,21.0,67.84313725490196,13.7,70.0,-0.03125,0.01171875,0.53,0.78125,3.90625
2101.25,94,43.75,27.84313725490196,30,21.0,68.23529411764706,13.6,71.0,-0.015625,-0.00390625,0.53,1.5625,3.125
2116.5,94,44.0,27.84313725490196,30,21.5,67.05882352941177,13.6,71.0,-0.05078125,-0.0234375,0.53,-0.78125,4.6875
2122.0,93,44.25,28.235294117647058,30,22.5,67.84313725490196,13.7,72.0,0.0078125,-0.015625,0.53,-0.78125,3.90625
2126.25,93,44.5,28.235294117647058,30,22.5,67.45098039215686,13.7,73.0,-0.0546875,-0.04296875,0.53,0.0,3.125
2140.5,93,44.0,28.235294117647058,29,23.0,67.45098039215686,13.7,75.0,-0.0078125,-0.04296875,0.53,-0.78125,3.90625
2144.0,93,43.75,28.235294117647058,29,23.0,67.05882352941177,13.7,76.0,0.0,-0.0078125,0.53,0.78125,3.125
2145.75,93,43.25,27.84313725490196,29,23.0,67.05882352941177,13.7,76.0,-0.00390625,-0.0234375,0.53,0.78125,3.125
2161.75,93,44.0,28.235294117647058,29,23.0,66.66666666666667,13.7,77.0,0.01171875,0.03125,0.525,0.0,3.90625
2169.0,93,44.5,28.235294117647058,29,23.0,66.66666666666667,13.7,78.0,0.015625,0.0234375,0.535,1.5625,3.125
2171.5,93,45.0,28.235294117647058,29,23.0,66.66666666666667,13.7,78.0,-0.02734375,-0.0625,0.53,0.0,3.90625
2185.0,93,43.75,27.84313725490196,29,23.0,65.88235294117646,13.6,80.0,-0.046875,-0.015625,0.535,0.0,3.125
2183.0,93,43.25,27.45098039215686,29,24.0,64.31372549019608,13.7,80.0,-0.05078125,-0.0859375,0.54,0.0,0.0
2161.25,93,43.0,27.058823529411764,29,25.5,63.529411764705884,13.7,81.0,0.01171875,0.02734375,0.535,-0.78125,2.34375
2158.0,93,40.25,27.058823529411764,29,25.5,63.529411764705884,13.6,81.0,0.03125,0.03125,0.54,0.78125,0.78125
2163.0,93,41.25,27.058823529411764,28,25.5,63.92156862745098,13.6,82.0,-0.01953125,-0.01171875,0.54,-0.78125,0.78125
2161.75,93,41.75,27.058823529411764,28,25.5,63.529411764705884,13.7,82.0,-0.04296875,0.015625,0.54,-0.78125,2.34375
2169.0,93,41.5,27.058823529411764,28,25.5,63.92156862745098,13.7,83.0,-0.03515625,-0.0390625,0.545,0.0,0.78125
2174.0,93,39.75,26.274509803921568,28,26.0,61.1764705882353,13.6,83.0,-0.05078125,-0.015625,0.545,-2.34375,0.0
2092.25,93,34.0,23.92156862745098,28,25.5,53.72549019607843,13.6,83.0,-0.046875,-0.08984375,0.555,-3.125,-6.25
2011.5,93,31.0,23.137254901960784,28,25.5,51.372549019607845,13.7,85.0,-0.00390625,-0.01171875,0.555,-3.125,-6.25
1964.0,93,27.75,21.96078431372549,28,27.5,47.450980392156865,13.6,85.0,0.03125,0.0234375,0.555,-3.90625,-3.90625
1912.0,93,19.25,18.823529411764707,28,13.5,36.07843137254902,13.7,85.0,0.01171875,0.0078125,0.555,-1.5625,-5.46875
1574.0,93,7.75,14.117647058823529,28,12.5,23.529411764705884,13.7,83.0,-0.27734375,-0.16796875,0.555,-8.59375,-8.59375
1561.25,93,7.5,14.117647058823529,29,18.0,18.431372549019606,13.7,83.0,-0.19140625,-0.17578125,0.56,-11.71875,-11.71875
1550.25,93,7.75,14.117647058823529,29,3.5,18.03921568627451,13.6,82.0,0.05078125,0.0234375,0.56,0.0,0.0
1531.75,93,7.25,14.117647058823529,29,-3.0,18.431372549019606,13.6,82.0,0.75,0.60546875,0.555,0.0,0.0
1511.75,93,7.25,13.72549019607843,29,-4.0,18.03921568627451,13.6,81.0,1.9921875,1.90625,0.54,0.0,0.0
1488.0,93,7.0,13.72549019607843,29,-3.0,17.647058823529413,13.7,80.0,2.3203125,2.23046875,0.45,0.0,0.0
